,title,rating,year_published,min_players,max_players,play_time,pt_min,pt_max,age,complexity,categories,mechanics,subdomain,num_honors
108745,Seasons,7.19387,2012,2,4,60,60,60,14,2.7809,"['Card Game', 'Fantasy']","['Closed Drafting', 'Dice Rolling', 'Hand Management', 'Open Drafting', 'Take That', 'Victory Points as a Resource']",Strategy Games,10
302723,Forgotten Waters,7.19248,2020,3,7,240,120,240,14,2.1158,"['Adventure', 'Exploration', 'Fantasy', 'Nautical', 'Pirates', 'Travel']","['Dice Rolling', 'Events', 'Narrative Choice / Paragraph', 'Scenario / Mission / Campaign Game', 'Semi-Cooperative Game', 'Stat Check Resolution', 'Storytelling', 'Worker Placement']",Thematic Games,9
24181,Imperial,7.19051,2006,2,6,180,120,180,13,3.5635,"['Economic', 'Nautical', 'Political']","['Advantage Token', 'Area Majority / Influence', 'Area Movement', 'Investment', 'Ownership', 'Rondel', 'Stock Holding']",Strategy Games,8
206718,Ethnos,7.18825,2017,2,6,60,45,60,14,2.037,['Fantasy'],"['Area Majority / Influence', 'Hand Management', 'Open Drafting', 'Push Your Luck', 'Set Collection']",Strategy Games,4
176734,The Manhattan Project: Energy Empire,7.18638,2016,1,5,120,60,120,13,3.0438,"['Civilization', 'Dice', 'Economic', 'Environmental', 'Industry / Manufacturing']","['Dice Rolling', 'Die Icon Resolution', 'End Game Bonuses', 'Events', 'Variable Player Powers', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,3
155873,Power Grid Deluxe: Europe/North America,7.18566,2014,2,6,120,120,120,12,3.1971,"['Economic', 'Industry / Manufacturing']","['Auction: Turn Order Until Pass', 'Catch the Leader', 'Income', 'Market', 'Network and Route Building', 'Turn Order: Stat-Based']",Strategy Games,0
305096,Endless Winter: Paleoamericans,7.18429,2022,1,4,120,60,120,12,3.2211,"['Prehistoric', 'Territory Building']","['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'End Game Bonuses', 'Hand Management', 'Modular Board', 'Set Collection', 'Solo / Solitaire Game', 'Tech Trees / Tech Tracks', 'Worker Placement']",Strategy Games,0
251661,Oathsworn: Into the Deepwood,7.1831,2022,1,4,90,30,90,14,3.5652,"['Adventure', 'Card Game', 'Dice', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures', 'Mythology', 'Puzzle']","['Action Points', 'Card Play Conflict Resolution', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Pattern Recognition', 'Push Your Luck', 'Role Playing', 'Storytelling', 'Variable Player Powers']",Thematic Games,1
246784,Cryptid,7.18118,2018,3,5,50,30,50,10,2.2389,['Deduction'],"['Deduction', 'Hexagon Grid', 'Modular Board', 'Pattern Recognition']",Strategy Games,8
97207,Dungeon Petz,7.18007,2011,2,4,90,90,90,13,3.6257,"['Animals', 'Fantasy', 'Humor']","['Auction/Bidding', 'Hand Management', 'Selection Order Bid', 'Simultaneous Action Selection', 'Worker Placement']",Strategy Games,6
2655,Hive,7.17919,2000,2,2,20,20,20,9,2.3214,"['Abstract Strategy', 'Animals']","['Enclosure', 'Grid Movement', 'Hexagon Grid', 'Pieces as Map', 'Score-and-Reset Game', 'Three Dimensional Movement', 'Tile Placement']",Abstract Games,7
66589,Navegador,7.17882,2010,2,5,90,60,90,12,3.0883,"['Economic', 'Exploration', 'Nautical', 'Renaissance']","['Advantage Token', 'Area Movement', 'Market', 'Rondel']",Strategy Games,7
22545,Age of Empires III: The Age of Discovery,7.17252,2007,2,5,120,90,120,10,3.1262,"['Civilization', 'Exploration', 'Renaissance', 'Video Game Theme']","['Area Majority / Influence', 'Set Collection', 'Turn Order: Claim Action', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,10
19777,Indonesia,7.17148,2005,2,5,240,180,240,14,3.9886,"['Economic', 'Industry / Manufacturing', 'Transportation']","['Auction/Bidding', 'Pick-up and Deliver', 'Tech Trees / Tech Tracks']",Strategy Games,1
38453,Space Alert,7.16553,2008,1,5,30,30,30,12,2.9689,"['Electronic', 'Real-time', 'Science Fiction', 'Space Exploration']","['Action Queue', 'Area Movement', 'Cooperative Game', 'Elapsed Real Time Ending', 'Hand Management', 'Real-Time', 'Simultaneous Action Selection', 'Solo / Solitaire Game']",Thematic Games,10
160477,Onitama,7.16484,2014,2,2,20,15,20,10,1.6739,['Abstract Strategy'],"['Grid Movement', 'Hand Management', 'Pattern Movement', 'Square Grid', 'Static Capture']",Abstract Games,6
181279,Fury of Dracula (Third/Fourth Edition),7.16449,2015,2,5,180,120,180,14,3.2773,"['Adventure', 'Deduction', 'Fighting', 'Horror', 'Novel-based']","['Card Play Conflict Resolution', 'Hidden Movement', 'Point to Point Movement', 'Resource to Move', 'Secret Unit Deployment', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,1
187617,Nemo's War (Second Edition),7.16424,2017,1,4,120,60,120,13,3.2672,"['Adventure', 'Exploration', 'Nautical', 'Novel-based', 'Science Fiction', 'Travel', 'Wargame']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Cooperative Game', 'Dice Rolling', 'Push Your Luck', 'Simulation', 'Solo / Solitaire Game', 'Stat Check Resolution']",Thematic Games,3
139976,Cthulhu Wars,7.16289,2015,2,4,120,90,120,14,3.1493,"['Fantasy', 'Fighting', 'Horror', 'Miniatures']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Variable Player Powers']",Strategy Games,5
154203,Imperial Settlers,7.16269,2014,1,4,90,45,90,10,2.767,"['Ancient', 'Card Game', 'City Building', 'Civilization']","['Closed Drafting', 'Contracts', 'End Game Bonuses', 'Hand Management', 'Income', 'Open Drafting', 'Solo / Solitaire Game', 'Take That', 'Turn Order: Progressive', 'Variable Player Powers']",Strategy Games,16
46213,Telestrations,7.16148,2009,4,8,30,30,30,12,1.0703,"['Humor', 'Party Game', 'Real-time']","['Drawing', 'Paper-and-Pencil']",Party Games,16
311193,Anno 1800,7.16067,2020,2,4,120,120,120,12,3.1722,"['Card Game', 'City Building', 'Industry / Manufacturing', 'Video Game Theme']","['End Game Bonuses', 'Hand Management', 'Race', 'Tech Trees / Tech Tracks', 'Variable Set-up']",Strategy Games,2
244271,Dice Throne: Season Two – Battle Chest,7.15596,2018,2,6,40,20,40,8,2.1304,"['Card Game', 'Dice', 'Fantasy', 'Fighting']","['Dice Rolling', 'Take That', 'Team-Based Game', 'Variable Player Powers']",Family Games,0
316377,7 Wonders (Second Edition),7.15479,2020,3,7,30,30,30,10,2.1627,"['Ancient', 'Card Game', 'City Building', 'Civilization', 'Economic']","['Closed Drafting', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection', 'Variable Player Powers']",Family Games,0
93260,Summoner Wars: Master Set,7.15443,2011,2,4,60,30,60,9,2.5211,"['Card Game', 'Fantasy', 'Fighting']","['Deck Construction', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Stat Check Resolution', 'Variable Player Powers']",Customizable Games,3
143693,Glass Road,7.15348,2013,1,4,80,20,80,13,2.9573,"['City Building', 'Economic', 'Industry / Manufacturing', 'Medieval']","['Automatic Resource Growth', 'End Game Bonuses', 'Follow', 'Once-Per-Game Abilities', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Progressive', 'Variable Set-up']",Strategy Games,4
230253,Star Realms: Frontiers,7.15329,2018,1,4,45,20,45,12,1.8557,"['Card Game', 'Fighting', 'Science Fiction']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Open Drafting', 'Player Elimination', 'Solo / Solitaire Game', 'Take That']",Strategy Games,1
156546,Monikers,7.15252,2015,4,16,60,30,60,17,1.087,"['Card Game', 'Humor', 'Mature / Adult', 'Party Game', 'Print  Play']","['Acting', 'Communication Limits', 'Open Drafting', 'Role Playing', 'Singing', 'Team-Based Game']",Party Games,1
298047,Marvel United,7.15131,2020,1,4,40,40,40,14,1.8271,"['Card Game', 'Comic Book / Strip', 'Fighting']","['Cooperative Game', 'Hand Management', 'Modular Board', 'Solo / Solitaire Game', 'Variable Player Powers']",Family Games,6
54138,Imperial 2030,7.15038,2009,2,6,180,120,180,12,3.5052,"['Economic', 'Nautical', 'Political']","['Area Majority / Influence', 'Area Movement', 'Investment', 'Ownership', 'Rondel', 'Stock Holding']",Strategy Games,2
59294,Runewars,7.14986,2010,2,4,240,180,240,14,3.7904,"['Adventure', 'Fantasy', 'Fighting', 'Wargame']","['Area Majority / Influence', 'Auction/Bidding', 'Grid Movement', 'Modular Board', 'Simultaneous Action Selection', 'Variable Player Powers']",Strategy Games,5
48726,Alien Frontiers,7.14757,2010,2,4,90,90,90,13,2.5664,"['Dice', 'Science Fiction', 'Space Exploration']","['Area Majority / Influence', 'Dice Rolling', 'Open Drafting', 'Worker Placement with Dice Workers']",Strategy Games,5
364073,Splendor Duel,7.14741,2022,2,2,30,30,30,10,1.957,"['Card Game', 'Economic', 'Renaissance']","['Contracts', 'Open Drafting', 'Race', 'Set Collection']",Strategy Games,2
