,title,rating,year_published,min_players,max_players,play_time,pt_min,pt_max,age,complexity,categories,mechanics,subdomain,num_honors
275913,Bruxelles 1897,6.29612,2019,2,4,60,40,60,10,2.9118,['Card Game'],"['Area Majority / Influence', 'Auction/Bidding', 'Modular Board', 'Worker Placement']",Strategy Games,0
295785,Euthia: Torment of Resurrection,6.29611,2021,1,4,480,60,480,14,3.4941,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Map Addition', 'Modular Board', 'Movement Points', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up']",Strategy Games,0
34297,The Climbers,6.29592,2008,2,5,45,45,45,8,1.8091,['Abstract Strategy'],"['Modular Board', 'Race', 'Three Dimensional Movement', 'Tile Placement']",Abstract Games,1
12761,Ys,6.29589,2004,2,4,90,90,90,12,2.9174,"['Bluffing', 'Medieval']","['Area Majority / Influence', 'Auction/Bidding', 'Commodity Speculation']",Strategy Games,3
24773,On the Underground,6.29582,2006,2,5,60,60,60,7,2.441,"['Trains', 'Transportation']",['Network and Route Building'],Strategy Games,0
10093,Axis & Allies,6.29573,2004,2,5,240,240,240,12,3.2203,"['Economic', 'Wargame', 'World War II']","['Area Movement', 'Dice Rolling', 'Team-Based Game']",Wargames,0
90040,Pergamon,6.29563,2011,2,4,45,45,45,10,2.2448,['Ancient'],"['Set Collection', 'Tile Placement']",Family Games,1
3800,Himalaya,6.2954,2002,3,4,60,60,60,8,2.5714,"['Economic', 'Medieval', 'Political']","['Action Queue', 'Area Majority / Influence', 'Pick-up and Deliver', 'Set Collection', 'Simultaneous Action Selection']",Strategy Games,6
61487,Unconditional Surrender! World War 2 in Europe,6.29528,2014,2,3,3000,60,3000,14,3.7407,"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Movement Points', 'Ratio / Combat Results Table', 'Scenario / Mission / Campaign Game', 'Simulation']",Wargames,1
55697,Power Struggle,6.29505,2009,3,5,105,105,105,12,3.3645,"['Humor', 'Negotiation']","['Area Majority / Influence', 'Bribery']",Strategy Games,0
193728,Pendragon: The Fall of Roman Britain,6.29491,2017,1,4,360,60,360,16,4.5089,"['Ancient', 'Medieval', 'Political', 'Wargame']","['Action/Event', 'Alliances', 'Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Events', 'Income', 'Simulation', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up']",Wargames,1
1544,Beyond Balderdash,6.29421,1993,2,6,45,45,45,10,1.476,"['Bluffing', 'Party Game', 'Word Game']","['Paper-and-Pencil', 'Voting']",Party Games,0
222542,Otys,6.29375,2017,2,4,60,60,60,14,2.8929,['Science Fiction'],"['Action Queue', 'Contracts', 'Set Collection', 'Worker Placement']",Strategy Games,1
284584,Troyes Dice,6.29315,2020,1,10,30,20,30,12,2.3051,"['Dice', 'Medieval']","['Dice Rolling', 'Paper-and-Pencil']",Strategy Games,0
30658,Rise of Empires,6.29312,2009,2,5,180,180,180,12,3.5467,"['Ancient', 'Civilization']","['Area Majority / Influence', 'Variable Phase Order', 'Worker Placement']",Strategy Games,3
38545,Kamisado,6.29283,2008,2,2,20,20,20,10,2.4109,['Abstract Strategy'],"['Grid Movement', 'Slide/Push', 'Square Grid']",Abstract Games,11
267813,Adventure Games: The Dungeon,6.29233,2019,1,4,75,75,75,12,1.7018,"['Fantasy', 'Puzzle']","['Cooperative Game', 'Narrative Choice / Paragraph']",Thematic Games,0
99975,Timeline: Discoveries,6.29177,2011,2,8,15,15,15,8,1.1681,"['Card Game', 'Educational', 'Trivia']",[],Family Games,0
313010,Cosmic Encounter: 42nd Anniversary Edition,6.29119,2018,3,5,120,60,120,14,2.5238,"['Bluffing', 'Negotiation', 'Science Fiction', 'Space Exploration']","['Alliances', 'Card Play Conflict Resolution', 'Hand Management', 'Interrupts', 'Negotiation', ""Prisoner's Dilemma"", 'Race', 'Simultaneous Action Selection', 'Take That', 'Trading', 'Variable Player Powers']",Strategy Games,0
270109,Iwari,6.29065,2020,2,5,45,45,45,14,2.1452,"['Abstract Strategy', 'Fantasy']","['Area Majority / Influence', 'Cooperative Game', 'Hand Management', 'Network and Route Building', 'Open Drafting', 'Solo / Solitaire Game']",Abstract Games,0
178054,A Study in Emerald (Second Edition),6.29038,2015,2,5,60,60,60,13,2.9444,"['Horror', 'Murder/Mystery', 'Novel-based', 'Political', 'Spies/Secret Agents', 'Zombies']","['Area Majority / Influence', 'Auction/Bidding', 'Deck, Bag, and Pool Building', 'Hand Management', 'Hidden Roles', 'Open Drafting', 'Point to Point Movement', 'Team-Based Game']",Strategy Games,0
226501,Dragonfire,6.29032,2017,2,6,90,60,90,13,3.2299,"['Card Game', 'Fantasy']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hand Management', 'Legacy Game', 'Open Drafting', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']",Strategy Games,0
123607,Puzzle Strike: Third Edition,6.29025,2012,2,4,20,20,20,10,2.7019,"['Card Game', 'Fantasy', 'Video Game Theme']","['Deck, Bag, and Pool Building', 'Hand Management', 'Variable Player Powers']",Strategy Games,0
318472,Blood Bowl: Second Season Edition,6.26547,2020,2,2,180,60,180,12,3.7419,"['Fantasy', 'Fighting', 'Miniatures', 'Sports']","['Critical Hits and Failures', 'Dice Rolling', 'Grid Movement', 'Movement Points', 'Push Your Luck', 'Square Grid', 'Variable Player Powers', 'Zone of Control']",Strategy Games,0
280136,Paranormal Detectives,6.2651,2019,2,6,50,30,50,12,1.6757,"['Deduction', 'Horror', 'Murder/Mystery', 'Party Game']","['Acting', 'Hand Management', 'Line Drawing', 'Pattern Recognition', 'Questions and Answers', 'Variable Player Powers']",Party Games,6
163805,Transatlantic,6.265,2017,2,4,120,60,120,12,3.0714,"['Economic', 'Industry / Manufacturing', 'Nautical', 'Transportation']","['Action Retrieval', 'Deck, Bag, and Pool Building', 'Modular Board']",Strategy Games,1
24310,The Red Dragon Inn,6.2649,2007,2,4,45,45,45,13,1.6614,"['Card Game', 'Fantasy', 'Humor', 'Medieval', 'Party Game']","['Betting and Bluffing', 'Hand Management', 'Player Elimination', 'Take That', 'Variable Player Powers']",Party Games,2
986,Babel,6.26455,2000,2,2,60,45,60,12,2.4051,"['Ancient', 'Card Game', 'City Building']","['Hand Management', 'Set Collection']",Strategy Games,4
811,Rummikub,6.26442,1977,2,4,60,60,60,8,1.7213,"['Abstract Strategy', 'Card Game', ""Children's Game"", 'Number']","['Set Collection', 'Tile Placement']",Family Games,2
244513,ICECOOL2,6.26427,2018,2,4,30,30,30,6,1.08,"['Action / Dexterity', 'Animals', ""Children's Game""]","['Area Movement', 'Flicking', 'Take That']",Children's Games,0
142079,Space Cadets: Dice Duel,6.26409,2013,4,8,30,30,30,12,2.0882,"['Dice', 'Fighting', 'Party Game', 'Real-time', 'Science Fiction', 'Space Exploration']","['Action Queue', 'Dice Rolling', 'Grid Movement', 'Real-Time', 'Team-Based Game']",Thematic Games,4
172996,The King Is Dead,6.26376,2015,2,4,50,30,50,12,2.5082,"['Medieval', 'Political']","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Communication Limits', 'Hand Management', 'Map Reduction', 'Team-Based Game', 'Turn Order: Pass Order', 'Variable Set-up']",Strategy Games,0
254,Empires in Arms,6.26376,1983,2,7,12000,120,12000,14,4.4057,"['Economic', 'Napoleonic', 'Negotiation', 'Political', 'Wargame']","['Area Movement', 'Dice Rolling', 'Movement Points', 'Scenario / Mission / Campaign Game', 'Secret Unit Deployment', 'Simulation', 'Variable Player Powers', 'Variable Set-up']",Wargames,0
325698,Juicy Fruits,6.26347,2021,1,4,50,20,50,8,2,"['Economic', 'Farming']","['Area Movement', 'Contracts', 'Grid Movement', 'Tile Placement']",Family Games,0
237,Wooden Ships & Iron Men,6.26335,1974,2,2,300,60,300,12,3.1107,"['Age of Reason', 'American Indian Wars', 'American Revolutionary War', 'Napoleonic', 'Nautical', 'Pirates', 'Post-Napoleonic', 'Wargame']","['Action Queue', 'Dice Rolling', 'Hexagon Grid', 'Line of Sight', 'Simulation']",Wargames,0
13308,Niagara,6.26193,2004,3,5,45,30,45,8,1.835,['Nautical'],"['Bias', 'Hand Management', 'Pick-up and Deliver', 'Set Collection', 'Simultaneous Action Selection', 'Slide/Push']",Family Games,9
107255,Evo (Second Edition),6.26193,2011,2,5,60,60,60,14,2.365,"['Prehistoric', 'Science Fiction']","['Area Movement', 'Auction/Bidding', 'Variable Player Powers', 'Victory Points as a Resource']",Family Games,0
139771,Star Trek: Attack Wing,6.26169,2013,2,99,60,60,60,14,2.7153,"['Aviation / Flight', 'Collectible Components', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']","['Action Queue', 'Dice Rolling', 'Line of Sight', 'Movement Template', 'Simultaneous Action Selection', 'Variable Player Powers']",Wargames,1
342810,Marrakesh,6.26149,2022,2,4,120,120,120,14,3.2903,['City Building'],"['Cube Tower', 'End Game Bonuses', 'Open Drafting', 'Simultaneous Action Selection']",Strategy Games,0
12750,1860: Railways on the Isle of Wight,6.26149,2004,2,4,240,240,240,13,4.0886,"['Economic', 'Trains', 'Transportation']","['Auction/Bidding', 'Network and Route Building', 'Stock Holding', 'Tile Placement']",Strategy Games,0
174837,Sol: Last Days of a Star,6.23444,2017,1,5,90,45,90,10,2.8421,['Science Fiction'],"['Action Points', 'Area Movement', 'Cooperative Game', 'Movement Points', 'Network and Route Building', 'Ownership', 'Pattern Building']",Strategy Games,1
174078,Holmes: Sherlock & Mycroft,6.23431,2015,2,2,30,20,30,10,1.8133,"['Card Game', 'Novel-based']","['Hand Management', 'Open Drafting', 'Set Collection', 'Worker Placement']",Family Games,1
66510,The Red Dragon Inn 3,6.23406,2011,2,4,60,30,60,13,1.925,"['Card Game', 'Fantasy', 'Humor', 'Medieval', 'Party Game']","['Betting and Bluffing', 'Hand Management', 'Variable Player Powers']",Thematic Games,1
113636,Edo,6.23399,2012,2,4,60,60,60,12,2.9643,"['Economic', 'Medieval']","['Action Queue', 'Hand Management', 'Point to Point Movement', 'Simultaneous Action Selection']",Strategy Games,1
238546,The Rise of Queensdale,6.23333,2018,2,4,60,45,60,12,2.76,"['Civilization', 'Medieval']","['Dice Rolling', 'Legacy Game', 'Scenario / Mission / Campaign Game', 'Worker Placement', 'Worker Placement with Dice Workers']",Strategy Games,0
157,Eurorails,6.23329,1990,2,6,240,180,240,10,2.7397,"['Economic', 'Trains', 'Transportation']","['Connections', 'Crayon Rail System', 'Hexagon Grid', 'Network and Route Building', 'Pick-up and Deliver']",Strategy Games,1
298229,Steampunk Rally Fusion,6.23325,2021,2,8,60,45,60,14,2.7576,"['Dice', 'Racing', 'Science Fiction']","['Dice Rolling', 'Modular Board', 'Open Drafting', 'Race', 'Resource to Move', 'Simultaneous Action Selection', 'Track Movement', 'Variable Player Powers']",Family Games,0
42673,Field Commander: Napoleon,6.23322,2011,1,1,180,180,180,12,2.7905,"['Napoleonic', 'Wargame']","['Area Movement', 'Dice Rolling', 'Multiple Maps', 'Simulation', 'Solo / Solitaire Game']",Wargames,1
37358,Founding Fathers,6.23301,2010,3,5,90,90,90,13,2.7484,['Political'],"['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Hand Management', 'Open Drafting', 'Set Collection', 'Simulation', 'Voting']",Strategy Games,0
350736,Voyages,6.23263,2021,1,100,30,20,30,0,1.8205,"['Nautical', 'Print & Play']","['Dice Rolling', 'Multiple Maps', 'Paper-and-Pencil']",Family Games,0
21133,Infinity N3: Core Book,6.23203,2005,2,2,120,90,120,12,3.9208,"['Book', 'Miniatures', 'Science Fiction', 'Wargame']","['Action Points', 'Critical Hits and Failures', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Interrupts', 'Line of Sight', 'Measurement Movement', 'Order Counters', 'Secret Unit Deployment', 'Three Dimensional Movement', 'Zone of Control']",Thematic Games,0
367498,Horizons of Spirit Island,6.23175,2022,1,3,120,90,120,14,3.5098,"['Age of Reason', 'Environmental', 'Fantasy', 'Fighting', 'Mythology', 'Renaissance', 'Territory Building']","['Action Retrieval', 'Area Majority / Influence', 'Automatic Resource Growth', 'Campaign / Battle Card Driven', 'Cooperative Game', 'Events', 'Hand Management', 'Modular Board', 'Set Collection', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up']",Strategy Games,0
1219,Labyrinth,6.23113,1986,2,4,20,20,20,8,1.3561,"[""Children's Game"", 'Maze', 'Puzzle']","['Map Deformation', 'Modular Board', 'Network and Route Building', 'Point to Point Movement', 'Tile Placement']",Family Games,4
256320,Fertility,6.23103,2018,2,4,45,25,45,10,1.9737,['Ancient'],"['Modular Board', 'Set Collection', 'Tile Placement']",Family Games,1
21551,SPQR (Deluxe Edition),6.23032,2008,1,4,240,240,240,12,3.885,"['Ancient', 'Wargame']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']",Wargames,0
269725,Corinth,6.22988,2019,2,4,30,20,30,8,1.6875,['Dice'],"['Dice Rolling', 'Paper-and-Pencil']",Family Games,0
207572,Holland '44: Operation Market-Garden,6.2297,2017,2,2,900,240,900,0,3.8475,"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",Wargames,1
250881,Dominations: Road to Civilization,6.22916,2019,2,4,120,60,120,13,3.6122,['Civilization'],"['Area Majority / Influence', 'Modular Board', 'Set Collection', 'Tech Trees / Tech Tracks', 'Tile Placement']",Strategy Games,2
3931,Mare Nostrum,6.22835,2003,3,5,120,120,120,10,2.9886,"['Ancient', 'Civilization', 'Economic']","['Area Majority / Influence', 'Dice Rolling', 'Set Collection', 'Trading', 'Variable Player Powers']",Strategy Games,3
216632,Tournament at Camelot,6.22833,2017,3,6,45,45,45,14,2.3462,['Card Game'],"['Take That', 'Trick-taking', 'Variable Player Powers']",Strategy Games,0
223376,A Song of Ice & Fire: Tabletop Miniatures Game – Stark vs Lannister Starter Set,6.2283,2018,2,2,60,45,60,14,2.9375,"['Fantasy', 'Miniatures', 'Novel-based', 'Wargame']","['Dice Rolling', 'Hand Management', 'Measurement Movement', 'Worker Placement']",Thematic Games,1
63759,Seeland,6.2274,2010,2,4,60,45,60,9,2.3106,"['Economic', 'Farming']","['Hexagon Grid', 'Rondel', 'Tile Placement']",Family Games,1
155255,Pax Pamir,6.22697,2015,2,5,120,60,120,12,3.6941,"['Card Game', 'Economic', 'Negotiation', 'Political', 'Spies/Secret Agents']","['Area Majority / Influence', 'Area Movement', 'Hand Management', 'Simulation']",Strategy Games,3
146418,Warhammer: Diskwars,6.22618,2013,2,4,90,45,90,14,2.7717,"['Dice', 'Fantasy', 'Wargame']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management', 'Movement Template', 'Player Elimination', 'Rock-Paper-Scissors', 'Variable Player Powers']",Customizable Games,0
230383,Memoarrr!,6.2261,2017,2,4,20,10,20,8,1.2368,"['Animals', 'Card Game', 'Memory', 'Nautical', 'Pirates']","['Memory', 'Modular Board', 'Variable Set-up']",Family Games,6
295905,Cosmic Frog,6.22587,2020,2,6,90,45,90,13,3,"['Animals', 'Dice', 'Fantasy', 'Fighting', 'Miniatures']","['Dice Rolling', 'Hexagon Grid', 'Layering', 'Map Reduction', 'Pattern Building', 'Pick-up and Deliver', 'Set Collection', 'Slide/Push', 'Sudden Death Ending', 'Take That', 'Tile Placement', 'Turn Order: Random', 'Variable Player Powers', 'Variable Set-up']",Strategy Games,4
163370,Carcassonne: Gold Rush,6.22574,2014,2,5,35,35,35,8,1.9492,['American West'],"['Area Majority / Influence', 'Tile Placement']",Family Games,0
38765,Ground Floor,6.22553,2012,2,6,150,90,150,12,3.7175,"['City Building', 'Economic', 'Industry / Manufacturing']",['Worker Placement'],Strategy Games,0
120,Hoity Toity,6.22488,1990,2,5,45,45,45,12,1.8673,['Bluffing'],"['Rock-Paper-Scissors', 'Set Collection', 'Simultaneous Action Selection']",Family Games,3
66588,Wits & Wagers Family,6.22463,2010,3,10,20,20,20,8,1.0988,"[""Children's Game"", 'Educational', 'Party Game', 'Trivia']","['Betting and Bluffing', 'Paper-and-Pencil']",Family Games,4
228372,Iberian Gauge,6.22444,2017,3,5,90,60,90,12,2.3182,"['Economic', 'Trains']","['Action Queue', 'Connections', 'Hexagon Grid', 'Income', 'Investment', 'Network and Route Building', 'Turn Order: Pass Order', 'Victory Points as a Resource']",Strategy Games,0
293678,Stellar,6.22416,2020,2,2,30,30,30,8,2.1628,['Card Game'],"['Area Majority / Influence', 'Hand Management', 'Open Drafting', 'Set Collection', 'Tile Placement']",Strategy Games,2
16267,Trans Europa,6.2235,2005,2,6,20,20,20,8,1.4057,['Trains'],"['Connections', 'Race', 'Score-and-Reset Game']",Family Games,1
181819,Sorcerer,6.20138,2019,2,4,90,30,90,14,2.9048,"['Ancient', 'Card Game', 'Dice', 'Fantasy', 'Fighting', 'Horror', 'Mythology']","['Action Points', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Open Drafting', 'Push Your Luck']",Customizable Games,0
168998,Marvel Dice Masters: Age of Ultron,6.20137,2015,2,2,60,60,60,14,2.4615,"['Collectible Components', 'Comic Book / Strip', 'Dice', 'Fighting']","['Deck, Bag, and Pool Building', 'Dice Rolling', 'Variable Player Powers']",Customizable Games,0
294514,5-Minute Mystery,6.20124,2020,1,6,30,5,30,8,1.1471,"['Murder/Mystery', 'Party Game']","['Cooperative Game', 'Deduction', 'Real-Time']",Family Games,1
36522,2 de Mayo,6.20117,2008,2,2,20,20,20,12,2.1657,"['Napoleonic', 'Wargame']","['Area Movement', 'Hand Management', 'Paper-and-Pencil', 'Simulation', 'Simultaneous Action Selection']",Strategy Games,6
350458,Terracotta Army,6.20082,2022,1,4,120,90,120,14,3.2979,"['Ancient', 'Miniatures']","['Area Majority / Influence', 'Income', 'Variable Set-up', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,0
238656,Tiny Epic Defenders (Second Edition),6.20036,2018,1,4,60,30,60,14,2.0227,"['Fantasy', 'Medieval']","['Action Points', 'Area Majority / Influence', 'Chit-Pull System', 'Cooperative Game', 'Variable Player Powers']",Strategy Games,0
143404,Castellion,6.20032,2015,1,2,30,30,30,10,2.0909,"['Fantasy', 'Puzzle']","['Cooperative Game', 'Solo / Solitaire Game', 'Tile Placement']",Strategy Games,1
242653,Mysthea,6.20008,2019,2,5,120,90,120,14,3.8065,"['Adventure', 'Exploration', 'Fantasy', 'Miniatures']","['Area Majority / Influence', 'Area Movement', 'Deck, Bag, and Pool Building', 'Hand Management', 'Variable Player Powers']",Strategy Games,0
34707,The Hanging Gardens,6.19965,2008,2,4,45,45,45,8,1.9402,['Ancient'],"['Layering', 'Melding and Splaying', 'Set Collection', 'Tile Placement']",Family Games,1
903,Hamsterrolle,6.19946,2000,2,4,40,30,40,7,1.0741,['Action / Dexterity'],"['Stacking and Balancing', 'Team-Based Game']",Family Games,0
118174,Compounded,6.19909,2013,2,5,90,30,90,13,2.4215,"['Educational', 'Industry / Manufacturing', 'Negotiation']","['Set Collection', 'Trading']",Strategy Games,0
22192,HeroQuest Advanced Quest,6.19906,1990,2,5,90,90,90,10,2.1864,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Dice Rolling', 'Modular Board', 'Role Playing', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,0
63543,Horus Heresy,6.19882,2010,2,2,135,135,135,13,3.7683,"['Miniatures', 'Science Fiction']","['Area Movement', 'Campaign / Battle Card Driven', 'Hand Management', 'Turn Order: Time Track', 'Variable Player Powers']",Thematic Games,1
442,Um Reifenbreite,6.19879,1979,2,4,90,60,90,8,1.964,"['Racing', 'Sports']","['Hand Management', 'Roll / Spin and Move']",Family Games,2
162009,The U.S. Civil War,6.19853,2015,2,2,360,150,360,0,3.8667,"['American Civil War', 'Civil War', 'Post-Napoleonic', 'Wargame']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Scenario / Mission / Campaign Game', 'Simulation']",Wargames,2
98918,Bios: Genesis,6.19853,2016,1,4,120,60,120,12,4.3656,"['Environmental', 'Prehistoric']","['Cooperative Game', 'Dice Rolling', 'Events', 'Open Drafting', 'Simulation']",Thematic Games,1
300010,Dragomino,6.19837,2020,2,4,15,15,15,5,1.0943,"[""Children's Game"", 'Fantasy', 'Territory Building']","['Open Drafting', 'Pattern Building', 'Tile Placement', 'Turn Order: Stat-Based']",Children's Games,12
17710,Conquest of the Empire,6.19817,2005,2,6,240,180,240,10,3.0657,"['Ancient', 'Fighting', 'Political', 'Territory Building', 'Wargame']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling']",Thematic Games,1
259374,Belratti,6.19812,2018,3,8,45,20,45,9,1.0571,"['Card Game', 'Deduction']","['Communication Limits', 'Cooperative Game']",Party Games,3
169416,Pathfinder Adventure Card Game: Wrath of the Righteous – Base Set,6.19797,2015,1,4,120,120,120,13,3.0465,"['Adventure', 'Card Game', 'Expansion for Base-game', 'Fantasy', 'Fighting']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Move Through Deck', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']",Customizable Games,0
134157,Guilds of London,6.19765,2016,1,4,90,45,90,10,3.0615,['Medieval'],"['Area Majority / Influence', 'Hand Management', 'Modular Board']",Strategy Games,1
233208,D-Day Dice (Second Edition),6.19749,2019,1,4,45,45,45,14,2.1316,"['Dice', 'Wargame', 'World War II']","['Cooperative Game', 'Dice Rolling', 'Re-rolling and Locking', 'Simultaneous Action Selection', 'Solo / Solitaire Game']",Wargames,0
67239,Catan Histories: Settlers of America – Trails to Rails,6.19714,2010,3,4,120,120,120,12,2.6806,"['Civilization', 'Exploration', 'Negotiation', 'Trains']","['Dice Rolling', 'Hand Management', 'Network and Route Building', 'Trading']",Strategy Games,2
231696,Bob Ross: Art of Chill Game,6.19711,2017,2,4,30,30,30,12,1.7561,"['Card Game', 'Movies / TV / Radio theme']","['Action Points', 'Dice Rolling', 'Hand Management', 'Open Drafting', 'Set Collection']",Family Games,0
184824,Gaslands: Post-Apocalyptic Vehicular Combat,6.19678,2017,2,8,90,45,90,11,2.5263,"['Book', 'Miniatures', 'Racing', 'Science Fiction', 'Wargame']","['Dice Rolling', 'Movement Template']",Thematic Games,2
193737,Star Trek Panic,6.19649,2016,1,6,90,90,90,13,2,"['Movies / TV / Radio theme', 'Science Fiction', 'Wargame']",['Cooperative Game'],Thematic Games,1
187273,The Dresden Files Cooperative Card Game,6.19626,2017,1,5,30,30,30,13,2.1842,"['Card Game', 'Dice', 'Fantasy', 'Horror', 'Novel-based']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Variable Player Powers']",Thematic Games,3
1117,You're Bluffing!,6.19612,1985,3,5,45,45,45,10,1.63,"['Animals', 'Bluffing', 'Card Game', 'Humor']","['Auction: Turn Order Until Pass', 'Betting and Bluffing', 'Hand Management', 'Memory', 'Set Collection', 'Simultaneous Action Selection', 'Trading']",Family Games,2
65564,Hornet Leader: Carrier Air Operations,6.19586,2010,1,1,60,60,60,12,2.8349,"['Aviation / Flight', 'Modern Warfare', 'Wargame']","['Open Drafting', 'Simulation', 'Solo / Solitaire Game']",Wargames,0
180771,Teenage Mutant Ninja Turtles: Shadows of the Past,6.19569,2016,2,5,90,60,90,14,2.7353,"['Comic Book / Strip', 'Fighting', 'Miniatures']","['Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,0
84,Rommel in the Desert,6.19559,1982,2,2,150,150,150,12,3.4,"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Secret Unit Deployment', 'Simulation']",Wargames,0
243430,Dealt!,6.1952,2018,3,5,30,30,30,10,1.4167,['Card Game'],"['Hand Management', 'Ladder Climbing', 'Single Loser Game', 'Trick-taking']",Family Games,2
335212,Sentinels of the Multiverse: Definitive Edition,6.19492,2022,1,5,60,30,60,8,2.9,"['Card Game', 'Comic Book / Strip', 'Fighting']","['Cooperative Game', 'Hand Management', 'Solo / Solitaire Game', 'Variable Player Powers']",Thematic Games,0
23679,"Warriors of God: The Wars of England & France, 1135-1453",6.19478,2008,2,2,180,180,180,12,2.6092,"['Medieval', 'Wargame']","['Area Movement', 'Dice Rolling', 'Simulation']",Wargames,7
9441,Ribbit,6.19442,2004,2,5,20,20,20,5,1.0909,"['Animals', 'Bluffing', 'Card Game', ""Children's Game""]","['Hand Management', 'Race']",Children's Games,5
41863,Axis & Allies: 1942,6.19437,2009,2,5,240,240,240,12,3.1443,"['Economic', 'Wargame', 'World War II']","['Area Movement', 'Dice Rolling', 'Simulation', 'Team-Based Game']",Wargames,0
148203,Dutch Blitz,6.19347,1960,2,4,15,1,15,8,1.2451,"['Card Game', 'Real-time']","['Pattern Building', 'Race', 'Real-Time', 'Score-and-Reset Game', 'Speed Matching']",Family Games,0
204184,Risk: Europe,6.19286,2015,2,4,180,45,180,14,2.6949,"['Dice', 'Medieval', 'Territory Building', 'Wargame']","['Action Queue', 'Action Retrieval', 'Area Movement', 'Auction/Bidding', 'Dice Rolling', 'Force Commitment', 'Hand Management', 'Income', 'Player Elimination', 'Turn Order: Claim Action', 'Variable Player Powers']",Wargames,0
129459,Duel of Ages II,6.19283,2013,2,8,150,150,150,12,3.4111,"['Adventure', 'Fantasy', 'Fighting', 'Science Fiction', 'Wargame']","['Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Stat Check Resolution', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,2
356414,Space Station Phoenix,6.1925,2022,2,4,120,60,120,14,3,"['Science Fiction', 'Space Exploration']","['End Game Bonuses', 'Income', 'Ownership', 'Variable Player Powers', 'Variable Set-up', 'Victory Points as a Resource', 'Worker Placement']",Strategy Games,0
27225,Bananagrams,6.19225,2006,1,8,15,15,15,7,1.3121,"['Real-time', 'Word Game']","['Race', 'Real-Time', 'Tile Placement']",Family Games,3
215312,Stop Thief!,6.19218,2017,1,4,60,30,60,10,1.5263,['Deduction'],"['Action Retrieval', 'Cooperative Game', 'Hand Management', 'Hidden Movement', 'Memory', 'Point to Point Movement', 'Take That', 'Variable Player Powers']",Family Games,0
198525,Lotus,6.19218,2016,2,4,30,30,30,8,1.449,['Card Game'],"['Area Majority / Influence', 'Hand Management', 'Layering', 'Set Collection']",Family Games,2
32412,Palastgeflüster,6.19195,2007,3,5,45,45,45,10,1.6485,"['Bluffing', 'Card Game', 'Medieval']","['Hand Management', 'Set Collection']",Family Games,4
120217,City of Horror,6.19188,2012,3,6,90,90,90,13,2.4354,"['Horror', 'Negotiation', 'Zombies']","['Area Movement', 'Player Elimination', 'Simultaneous Action Selection', 'Voting']",Thematic Games,0
285775,KeyForge: Worlds Collide,6.19161,2019,2,2,45,15,45,0,3,"['Card Game', 'Fantasy', 'Fighting']","['Hand Management', 'Take That']",Customizable Games,0
144239,Impulse,6.19145,2013,2,6,60,30,60,13,3.008,"['Bluffing', 'Card Game', 'Economic', 'Fighting', 'Science Fiction', 'Space Exploration']","['Action Queue', 'Area Majority / Influence', 'Card Play Conflict Resolution', 'Grid Movement', 'Hand Management', 'Modular Board', 'Pieces as Map', 'Player Elimination', 'Race', 'Team-Based Game', 'Variable Phase Order', 'Variable Player Powers', 'Variable Set-up']",Strategy Games,0
140,Pit,6.19141,1903,3,8,90,30,90,7,1.1569,"['Card Game', 'Economic', 'Party Game']","['Commodity Speculation', 'Negotiation', 'Real-Time', 'Set Collection', 'Trading']",Family Games,0
